order_id,timestamp,symbol,side,order_type,requested_price,quantity,status
ORD-003757,2026-08-26 09:10:56.382,SOLUSDT,SELL,MARKET,140.02,0.499,FILLED
ORD-003758,2026-08-26 09:10:56.623,ETHUSDT,SELL,MARKET,3003.81,0.735,FILLED
ORD-003759,2026-08-26 09:10:56.812,SOLUSDT,SELL,MARKET,139.84,1.314,FILLED
ORD-003760,2026-08-26 09:10:56.955,ETHUSDT,SELL,MARKET,3003.12,1.288,FILLED
ORD-003761,2026-08-26 09:10:57.241,ETHUSDT,BUY,MARKET,2999.5,1.696,FILLED
ORD-003762,2026-08-26 09:10:57.522,BTCUSDT,BUY,MARKET,60118.86,1.952,FILLED
ORD-003763,2026-08-26 09:10:57.638,ETHUSDT,SELL,MARKET,3000.34,0.178,FILLED
ORD-003764,2026-08-26 09:10:57.933,SOLUSDT,BUY,MARKET,140.01,0.477,FILLED
ORD-003765,2026-08-26 09:10:58.074,BTCUSDT,BUY,MARKET,59964.68,0.503,FILLED
ORD-003766,2026-08-26 09:10:58.208,BTCUSDT,BUY,MARKET,59921.79,1.665,FILLED
ORD-003767,2026-08-26 09:10:58.344,ETHUSDT,BUY,MARKET,2997.4,0.643,FILLED
ORD-003768,2026-08-26 09:10:58.612,ETHUSDT,SELL,MARKET,3000.71,0.18,FILLED
ORD-003769,2026-08-26 09:10:58.860,ETHUSDT,SELL,MARKET,2999.1,0.565,FILLED
ORD-003770,2026-08-26 09:10:59.145,BTCUSDT,BUY,MARKET,59929.52,0.691,FILLED
ORD-003771,2026-08-26 09:10:59.339,BTCUSDT,SELL,MARKET,59999.21,0.164,FILLED
ORD-003772,2026-08-26 09:10:59.581,SOLUSDT,BUY,MARKET,139.87,1.993,FILLED
ORD-003773,2026-08-26 09:10:59.716,ETHUSDT,BUY,MARKET,2996.99,1.166,FILLED
ORD-003774,2026-08-26 09:10:59.800,SOLUSDT,SELL,MARKET,139.95,1.543,FILLED
ORD-003775,2026-08-26 09:10:59.869,BTCUSDT,BUY,MARKET,59994.91,1.064,FILLED
ORD-003776,2026-08-26 09:11:00.151,ETHUSDT,SELL,MARKET,2994.65,0.484,FILLED
ORD-003777,2026-08-26 09:11:00.224,BTCUSDT,SELL,MARKET,60024.94,0.744,FILLED
ORD-003778,2026-08-26 09:11:00.299,SOLUSDT,BUY,MARKET,139.8,2.466,FILLED
ORD-003779,2026-08-26 09:11:00.374,SOLUSDT,BUY,MARKET,140.1,1.787,FILLED
ORD-003780,2026-08-26 09:11:00.642,ETHUSDT,SELL,MARKET,3000.15,2.366,FILLED
ORD-003781,2026-08-26 09:11:00.926,ETHUSDT,SELL,MARKET,2997.39,1.321,FILLED
ORD-003782,2026-08-26 09:11:00.982,ETHUSDT,SELL,MARKET,2999.78,0.44,FILLED
ORD-003783,2026-08-26 09:11:01.033,SOLUSDT,SELL,MARKET,139.95,0.649,FILLED
ORD-003784,2026-08-26 09:11:01.163,SOLUSDT,BUY,MARKET,139.98,2.266,FILLED
ORD-003785,2026-08-26 09:11:01.303,BTCUSDT,SELL,MARKET,60047.69,0.354,FILLED
ORD-003786,2026-08-26 09:11:01.422,SOLUSDT,BUY,MARKET,139.89,0.863,FILLED
ORD-003787,2026-08-26 09:11:01.642,BTCUSDT,BUY,MARKET,60030.04,0.819,FILLED
ORD-003788,2026-08-26 09:11:01.758,BTCUSDT,SELL,MARKET,59916.98,1.631,FILLED
ORD-003789,2026-08-26 09:11:01.847,ETHUSDT,BUY,MARKET,3002.01,2.164,FILLED
ORD-003790,2026-08-26 09:11:01.979,BTCUSDT,BUY,MARKET,60030.03,2.015,FILLED
ORD-003791,2026-08-26 09:11:02.106,SOLUSDT,BUY,MARKET,140.0,2.426,FILLED
ORD-003792,2026-08-26 09:11:02.368,SOLUSDT,SELL,MARKET,140.26,1.622,FILLED
ORD-003793,2026-08-26 09:11:02.568,SOLUSDT,BUY,MARKET,139.9,1.918,FILLED
ORD-003794,2026-08-26 09:11:02.632,SOLUSDT,SELL,MARKET,139.73,1.582,FILLED
ORD-003795,2026-08-26 09:11:02.792,BTCUSDT,SELL,MARKET,59977.72,0.796,FILLED
ORD-003796,2026-08-26 09:11:03.042,ETHUSDT,BUY,MARKET,2997.74,1.308,FILLED
ORD-003797,2026-08-26 09:11:03.174,ETHUSDT,BUY,MARKET,2997.37,2.434,FILLED
ORD-003798,2026-08-26 09:11:03.268,SOLUSDT,SELL,MARKET,140.15,1.071,FILLED
ORD-003799,2026-08-26 09:11:03.361,BTCUSDT,SELL,MARKET,59917.58,1.503,FILLED
ORD-003800,2026-08-26 09:11:03.492,ETHUSDT,SELL,MARKET,2999.8,1.63,FILLED
ORD-003801,2026-08-26 09:11:03.582,SOLUSDT,SELL,MARKET,139.92,0.505,FILLED
ORD-003802,2026-08-26 09:11:03.678,BTCUSDT,BUY,MARKET,59966.6,0.355,FILLED
ORD-003803,2026-08-26 09:11:03.772,ETHUSDT,SELL,MARKET,2994.69,0.82,FILLED
ORD-003804,2026-08-26 09:11:03.987,SOLUSDT,SELL,MARKET,140.01,2.214,FILLED
ORD-003805,2026-08-26 09:11:04.273,BTCUSDT,BUY,MARKET,59989.47,0.49,FILLED
ORD-003806,2026-08-26 09:11:04.524,ETHUSDT,BUY,MARKET,3000.48,1.526,FILLED
ORD-003807,2026-08-26 09:11:04.608,BTCUSDT,SELL,MARKET,60057.92,1.164,FILLED
ORD-003808,2026-08-26 09:11:04.869,ETHUSDT,SELL,MARKET,2999.92,2.24,FILLED
ORD-003809,2026-08-26 09:11:04.991,BTCUSDT,SELL,MARKET,59984.98,1.245,FILLED
ORD-003810,2026-08-26 09:11:05.229,SOLUSDT,BUY,MARKET,139.95,0.28,FILLED
ORD-003811,2026-08-26 09:11:05.324,BTCUSDT,BUY,MARKET,59885.89,1.393,FILLED
ORD-003812,2026-08-26 09:11:05.525,BTCUSDT,BUY,MARKET,59967.81,0.308,FILLED
ORD-003813,2026-08-26 09:11:05.580,BTCUSDT,SELL,MARKET,60077.9,1.108,FILLED
ORD-003814,2026-08-26 09:11:05.701,SOLUSDT,BUY,MARKET,139.93,0.869,FILLED
ORD-003815,2026-08-26 09:11:05.765,ETHUSDT,BUY,MARKET,2997.72,2.094,FILLED
ORD-003816,2026-08-26 09:11:05.949,ETHUSDT,SELL,MARKET,3000.51,0.624,FILLED
ORD-003817,2026-08-26 09:11:06.043,SOLUSDT,SELL,MARKET,140.01,0.648,FILLED
ORD-003818,2026-08-26 09:11:06.130,BTCUSDT,SELL,MARKET,60001.44,1.121,FILLED
ORD-003819,2026-08-26 09:11:06.285,BTCUSDT,BUY,MARKET,59931.44,0.576,FILLED
ORD-003820,2026-08-26 09:11:06.411,BTCUSDT,BUY,MARKET,59941.57,1.81,FILLED
ORD-003821,2026-08-26 09:11:06.652,BTCUSDT,BUY,MARKET,59923.82,2.061,REJECTED
ORD-003822,2026-08-26 09:11:06.809,BTCUSDT,SELL,MARKET,60099.88,1.356,FILLED
ORD-003823,2026-08-26 09:11:06.870,BTCUSDT,SELL,MARKET,59947.54,0.802,FILLED
ORD-003824,2026-08-26 09:11:06.925,ETHUSDT,SELL,MARKET,2999.03,0.34,FILLED
ORD-003825,2026-08-26 09:11:07.018,BTCUSDT,SELL,MARKET,60002.6,1.774,REJECTED
ORD-003826,2026-08-26 09:11:07.136,ETHUSDT,BUY,MARKET,3002.03,1.945,REJECTED
ORD-003827,2026-08-26 09:11:07.331,ETHUSDT,SELL,MARKET,2999.18,1.033,FILLED
ORD-003828,2026-08-26 09:11:07.575,BTCUSDT,BUY,MARKET,59997.2,1.889,FILLED
ORD-003829,2026-08-26 09:11:07.812,BTCUSDT,SELL,MARKET,60134.94,0.515,FILLED
ORD-003830,2026-08-26 09:11:08.085,SOLUSDT,SELL,MARKET,140.12,1.529,REJECTED
ORD-003831,2026-08-26 09:11:08.235,ETHUSDT,SELL,MARKET,2998.69,0.519,FILLED
ORD-003832,2026-08-26 09:11:08.498,SOLUSDT,SELL,MARKET,140.03,1.548,FILLED
ORD-003833,2026-08-26 09:11:08.560,BTCUSDT,BUY,MARKET,59856.52,1.713,FILLED
ORD-003834,2026-08-26 09:11:08.685,ETHUSDT,SELL,MARKET,2998.36,1.869,FILLED
ORD-003835,2026-08-26 09:11:08.789,BTCUSDT,SELL,MARKET,59965.78,0.729,FILLED
ORD-003836,2026-08-26 09:11:08.954,ETHUSDT,BUY,MARKET,2997.6,1.401,FILLED
ORD-003837,2026-08-26 09:11:09.123,SOLUSDT,SELL,MARKET,139.98,1.094,FILLED
ORD-003838,2026-08-26 09:11:09.403,BTCUSDT,SELL,MARKET,59967.63,2.319,FILLED
ORD-003839,2026-08-26 09:11:09.548,BTCUSDT,SELL,MARKET,59968.71,0.309,FILLED
ORD-003840,2026-08-26 09:11:09.776,SOLUSDT,BUY,MARKET,140.25,1.241,FILLED
ORD-003841,2026-08-26 09:11:10.004,BTCUSDT,BUY,MARKET,60006.18,0.903,FILLED
ORD-003842,2026-08-26 09:11:10.246,ETHUSDT,SELL,MARKET,3008.45,0.972,FILLED
ORD-003843,2026-08-26 09:11:10.409,ETHUSDT,BUY,MARKET,3002.86,1.794,FILLED
ORD-003844,2026-08-26 09:11:10.582,ETHUSDT,SELL,MARKET,2999.07,0.165,FILLED
ORD-003845,2026-08-26 09:11:10.811,SOLUSDT,SELL,MARKET,139.86,1.071,FILLED
ORD-003846,2026-08-26 09:11:11.080,BTCUSDT,BUY,MARKET,59890.34,1.085,FILLED
ORD-003847,2026-08-26 09:11:11.245,ETHUSDT,SELL,MARKET,2998.43,1.951,FILLED
ORD-003848,2026-08-26 09:11:11.448,SOLUSDT,SELL,MARKET,139.97,0.891,FILLED
ORD-003849,2026-08-26 09:11:11.575,BTCUSDT,SELL,MARKET,60090.98,1.095,FILLED
ORD-003850,2026-08-26 09:11:11.753,SOLUSDT,BUY,MARKET,140.18,2.184,FILLED
ORD-003851,2026-08-26 09:11:11.966,ETHUSDT,SELL,MARKET,3001.16,2.017,FILLED
ORD-003852,2026-08-26 09:11:12.051,ETHUSDT,BUY,MARKET,3003.46,1.47,FILLED
ORD-003853,2026-08-26 09:11:12.296,BTCUSDT,SELL,MARKET,59934.68,1.446,FILLED
ORD-003854,2026-08-26 09:11:12.353,SOLUSDT,BUY,MARKET,140.26,1.836,FILLED
ORD-003855,2026-08-26 09:11:12.505,ETHUSDT,SELL,MARKET,2995.9,1.93,FILLED
ORD-003856,2026-08-26 09:11:12.600,BTCUSDT,BUY,MARKET,59979.29,1.493,FILLED
ORD-003857,2026-08-26 09:11:12.690,SOLUSDT,BUY,MARKET,139.9,1.388,FILLED
ORD-003858,2026-08-26 09:11:12.966,ETHUSDT,BUY,MARKET,3002.15,0.875,FILLED
ORD-003859,2026-08-26 09:11:13.017,BTCUSDT,BUY,MARKET,59976.18,2.295,FILLED
ORD-003860,2026-08-26 09:11:13.170,SOLUSDT,SELL,MARKET,140.21,0.73,FILLED
ORD-003861,2026-08-26 09:11:13.357,SOLUSDT,SELL,MARKET,140.26,1.769,FILLED
ORD-003862,2026-08-26 09:11:13.652,SOLUSDT,BUY,MARKET,140.07,1.951,FILLED
ORD-003863,2026-08-26 09:11:13.730,ETHUSDT,SELL,MARKET,2995.69,1.762,FILLED
ORD-003864,2026-08-26 09:11:13.786,ETHUSDT,SELL,MARKET,2994.88,1.105,FILLED
ORD-003865,2026-08-26 09:11:13.884,ETHUSDT,BUY,MARKET,2997.28,1.393,FILLED
ORD-003866,2026-08-26 09:11:14.003,BTCUSDT,SELL,MARKET,59942.42,0.49,FILLED
ORD-003867,2026-08-26 09:11:14.090,BTCUSDT,SELL,MARKET,59904.77,0.23,FILLED
ORD-003868,2026-08-26 09:11:14.268,SOLUSDT,BUY,MARKET,140.06,1.094,FILLED
ORD-003869,2026-08-26 09:11:14.374,BTCUSDT,SELL,MARKET,60040.66,0.751,FILLED
ORD-003870,2026-08-26 09:11:14.617,SOLUSDT,BUY,MARKET,139.74,1.492,FILLED
ORD-003871,2026-08-26 09:11:14.815,BTCUSDT,BUY,MARKET,60035.52,2.218,FILLED
ORD-003872,2026-08-26 09:11:14.865,SOLUSDT,BUY,MARKET,140.0,0.324,FILLED
ORD-003873,2026-08-26 09:11:15.068,BTCUSDT,SELL,MARKET,60003.93,0.231,FILLED
ORD-003874,2026-08-26 09:11:15.170,BTCUSDT,SELL,MARKET,60043.71,2.212,FILLED
ORD-003875,2026-08-26 09:11:15.236,BTCUSDT,BUY,MARKET,59981.32,2.406,FILLED
ORD-003876,2026-08-26 09:11:15.392,ETHUSDT,BUY,MARKET,2997.23,1.542,FILLED
ORD-003877,2026-08-26 09:11:15.657,SOLUSDT,BUY,MARKET,139.93,2.099,FILLED
ORD-003878,2026-08-26 09:11:15.824,SOLUSDT,SELL,MARKET,139.96,2.142,FILLED
ORD-003879,2026-08-26 09:11:16.035,BTCUSDT,SELL,MARKET,59967.91,1.652,FILLED
ORD-003880,2026-08-26 09:11:16.236,ETHUSDT,BUY,MARKET,3003.43,1.115,FILLED
ORD-003881,2026-08-26 09:11:16.314,SOLUSDT,BUY,MARKET,140.16,1.024,FILLED
ORD-003882,2026-08-26 09:11:16.499,BTCUSDT,SELL,MARKET,60081.73,1.438,FILLED
ORD-003883,2026-08-26 09:11:16.742,BTCUSDT,BUY,MARKET,60010.15,0.236,FILLED
ORD-003884,2026-08-26 09:11:16.860,BTCUSDT,SELL,MARKET,60030.37,0.735,FILLED
ORD-003885,2026-08-26 09:11:17.074,BTCUSDT,SELL,MARKET,59970.75,1.662,FILLED
ORD-003886,2026-08-26 09:11:17.354,ETHUSDT,SELL,MARKET,2995.1,2.2,FILLED
ORD-003887,2026-08-26 09:11:17.573,BTCUSDT,BUY,MARKET,60066.59,0.809,FILLED
ORD-003888,2026-08-26 09:11:17.727,SOLUSDT,BUY,MARKET,140.06,0.997,FILLED
ORD-003889,2026-08-26 09:11:17.834,SOLUSDT,BUY,MARKET,139.95,0.475,FILLED
ORD-003890,2026-08-26 09:11:18.029,ETHUSDT,SELL,MARKET,2997.36,2.283,FILLED
ORD-003891,2026-08-26 09:11:18.235,ETHUSDT,SELL,MARKET,3003.57,0.241,FILLED
ORD-003892,2026-08-26 09:11:18.381,ETHUSDT,SELL,MARKET,3001.2,0.805,FILLED
ORD-003893,2026-08-26 09:11:18.521,ETHUSDT,BUY,MARKET,2994.76,0.84,FILLED
ORD-003894,2026-08-26 09:11:18.591,ETHUSDT,BUY,MARKET,3001.7,1.303,FILLED
ORD-003895,2026-08-26 09:11:18.645,SOLUSDT,SELL,MARKET,139.96,0.768,FILLED
ORD-003896,2026-08-26 09:11:18.825,BTCUSDT,SELL,MARKET,60005.65,2.205,FILLED
ORD-003897,2026-08-26 09:11:19.002,SOLUSDT,BUY,MARKET,139.94,1.468,FILLED
ORD-003898,2026-08-26 09:11:19.102,BTCUSDT,SELL,MARKET,60070.34,1.087,FILLED
ORD-003899,2026-08-26 09:11:19.306,BTCUSDT,BUY,MARKET,60029.92,2.036,FILLED
ORD-003900,2026-08-26 09:11:19.435,SOLUSDT,SELL,MARKET,139.88,0.995,FILLED
ORD-003901,2026-08-26 09:11:19.529,SOLUSDT,SELL,MARKET,140.04,1.7,FILLED
ORD-003902,2026-08-26 09:11:19.626,BTCUSDT,BUY,MARKET,60039.69,1.359,FILLED
ORD-003903,2026-08-26 09:11:19.777,BTCUSDT,SELL,MARKET,60011.29,1.021,FILLED
ORD-003904,2026-08-26 09:11:19.875,BTCUSDT,SELL,MARKET,59949.54,1.08,FILLED
ORD-003905,2026-08-26 09:11:20.078,ETHUSDT,SELL,MARKET,3000.25,2.235,FILLED
ORD-003906,2026-08-26 09:11:20.315,SOLUSDT,BUY,MARKET,140.0,1.999,FILLED
ORD-003907,2026-08-26 09:11:20.586,SOLUSDT,BUY,MARKET,139.98,1.864,FILLED
ORD-003908,2026-08-26 09:11:20.870,ETHUSDT,SELL,MARKET,3000.7,0.549,FILLED
ORD-003909,2026-08-26 09:11:20.932,ETHUSDT,BUY,MARKET,3001.42,1.36,FILLED
ORD-003910,2026-08-26 09:11:21.033,SOLUSDT,SELL,MARKET,140.16,0.33,FILLED
ORD-003911,2026-08-26 09:11:21.115,SOLUSDT,BUY,MARKET,140.07,0.471,FILLED
ORD-003912,2026-08-26 09:11:21.177,ETHUSDT,BUY,MARKET,2999.42,0.795,FILLED
ORD-003913,2026-08-26 09:11:21.418,SOLUSDT,SELL,MARKET,140.17,1.581,FILLED
ORD-003914,2026-08-26 09:11:21.690,BTCUSDT,SELL,MARKET,60048.97,2.147,FILLED
ORD-003915,2026-08-26 09:11:21.947,ETHUSDT,BUY,MARKET,2999.3,0.59,FILLED
ORD-003916,2026-08-26 09:11:22.117,SOLUSDT,SELL,MARKET,139.78,2.125,FILLED
ORD-003917,2026-08-26 09:11:22.380,BTCUSDT,BUY,MARKET,59978.38,1.647,FILLED
ORD-003918,2026-08-26 09:11:22.608,SOLUSDT,SELL,MARKET,139.89,1.701,FILLED
ORD-003919,2026-08-26 09:11:22.824,BTCUSDT,SELL,MARKET,59946.74,2.427,FILLED
ORD-003920,2026-08-26 09:11:22.881,BTCUSDT,BUY,MARKET,60006.93,2.096,FILLED
ORD-003921,2026-08-26 09:11:22.957,SOLUSDT,SELL,MARKET,139.94,2.362,FILLED
ORD-003922,2026-08-26 09:11:23.247,SOLUSDT,SELL,MARKET,139.92,0.4,FILLED
ORD-003923,2026-08-26 09:11:23.330,SOLUSDT,BUY,MARKET,139.89,1.066,FILLED
ORD-003924,2026-08-26 09:11:23.380,BTCUSDT,BUY,MARKET,59991.38,1.607,FILLED
ORD-003925,2026-08-26 09:11:23.515,ETHUSDT,SELL,MARKET,3001.72,1.133,FILLED
ORD-003926,2026-08-26 09:11:23.811,ETHUSDT,BUY,MARKET,3000.57,1.858,FILLED
ORD-003927,2026-08-26 09:11:23.926,ETHUSDT,BUY,MARKET,3003.15,0.838,FILLED
ORD-003928,2026-08-26 09:11:24.099,BTCUSDT,BUY,MARKET,59909.14,1.676,FILLED
ORD-003929,2026-08-26 09:11:24.274,SOLUSDT,SELL,MARKET,139.87,0.224,FILLED
ORD-003930,2026-08-26 09:11:24.413,ETHUSDT,BUY,MARKET,2998.71,2.477,FILLED
ORD-003931,2026-08-26 09:11:24.508,BTCUSDT,BUY,MARKET,60072.17,1.928,FILLED
ORD-003932,2026-08-26 09:11:24.707,BTCUSDT,BUY,MARKET,60029.06,1.886,FILLED
ORD-003933,2026-08-26 09:11:24.874,SOLUSDT,BUY,MARKET,139.98,0.564,FILLED
ORD-003934,2026-08-26 09:11:25.003,BTCUSDT,BUY,MARKET,59983.6,0.805,FILLED
ORD-003935,2026-08-26 09:11:25.179,ETHUSDT,SELL,MARKET,3003.33,1.971,FILLED
ORD-003936,2026-08-26 09:11:25.261,ETHUSDT,BUY,MARKET,2999.4,1.098,FILLED
ORD-003937,2026-08-26 09:11:25.488,BTCUSDT,SELL,MARKET,60035.08,2.224,FILLED
ORD-003938,2026-08-26 09:11:25.739,ETHUSDT,SELL,MARKET,3003.06,1.56,FILLED
ORD-003939,2026-08-26 09:11:26.038,ETHUSDT,BUY,MARKET,3001.86,2.148,FILLED
ORD-003940,2026-08-26 09:11:26.108,ETHUSDT,BUY,MARKET,3002.19,2.173,FILLED
ORD-003941,2026-08-26 09:11:26.248,ETHUSDT,SELL,MARKET,2997.93,2.053,FILLED
ORD-003942,2026-08-26 09:11:26.527,SOLUSDT,BUY,MARKET,139.97,1.868,REJECTED
ORD-003943,2026-08-26 09:11:26.606,ETHUSDT,SELL,MARKET,3000.28,0.978,FILLED
ORD-003944,2026-08-26 09:11:26.884,ETHUSDT,BUY,MARKET,3003.83,0.784,FILLED
ORD-003945,2026-08-26 09:11:26.997,BTCUSDT,SELL,MARKET,59893.63,2.463,FILLED
ORD-003946,2026-08-26 09:11:27.243,SOLUSDT,BUY,MARKET,139.81,0.602,FILLED
ORD-003947,2026-08-26 09:11:27.364,BTCUSDT,BUY,MARKET,59983.2,1.431,FILLED
ORD-003948,2026-08-26 09:11:27.592,SOLUSDT,BUY,MARKET,140.0,1.04,REJECTED
ORD-003949,2026-08-26 09:11:27.694,ETHUSDT,BUY,MARKET,3000.52,1.802,REJECTED
ORD-003950,2026-08-26 09:11:27.863,SOLUSDT,BUY,MARKET,140.36,2.338,FILLED
ORD-003951,2026-08-26 09:11:27.926,ETHUSDT,SELL,MARKET,3005.04,1.317,FILLED
ORD-003952,2026-08-26 09:11:28.099,ETHUSDT,SELL,MARKET,2999.64,1.552,FILLED
ORD-003953,2026-08-26 09:11:28.328,BTCUSDT,BUY,MARKET,59963.49,0.382,FILLED
ORD-003954,2026-08-26 09:11:28.604,SOLUSDT,BUY,MARKET,139.9,1.763,FILLED
ORD-003955,2026-08-26 09:11:28.691,ETHUSDT,BUY,MARKET,2996.97,2.155,FILLED
ORD-003956,2026-08-26 09:11:28.827,ETHUSDT,SELL,MARKET,2995.47,0.762,FILLED
ORD-003957,2026-08-26 09:11:29.045,SOLUSDT,BUY,MARKET,139.87,0.678,FILLED
ORD-003958,2026-08-26 09:11:29.211,BTCUSDT,BUY,MARKET,59882.36,0.809,FILLED
ORD-003959,2026-08-26 09:11:29.381,SOLUSDT,BUY,MARKET,139.96,1.541,FILLED
ORD-003960,2026-08-26 09:11:29.502,SOLUSDT,BUY,MARKET,140.05,0.972,FILLED
ORD-003961,2026-08-26 09:11:29.688,ETHUSDT,SELL,MARKET,2999.22,0.236,FILLED
ORD-003962,2026-08-26 09:11:29.930,SOLUSDT,BUY,MARKET,140.32,0.292,FILLED
ORD-003963,2026-08-26 09:11:30.066,BTCUSDT,SELL,MARKET,59993.79,1.582,FILLED
ORD-003964,2026-08-26 09:11:30.321,SOLUSDT,BUY,MARKET,140.19,2.002,FILLED
ORD-003965,2026-08-26 09:11:30.550,ETHUSDT,SELL,MARKET,3004.5,0.696,FILLED
ORD-003966,2026-08-26 09:11:30.635,SOLUSDT,SELL,MARKET,140.27,2.443,FILLED
ORD-003967,2026-08-26 09:11:30.780,SOLUSDT,SELL,MARKET,140.27,0.139,FILLED
ORD-003968,2026-08-26 09:11:30.842,ETHUSDT,SELL,MARKET,3002.01,1.341,FILLED
ORD-003969,2026-08-26 09:11:31.003,ETHUSDT,BUY,MARKET,3000.95,1.05,FILLED
ORD-003970,2026-08-26 09:11:31.075,BTCUSDT,SELL,MARKET,60075.77,2.229,FILLED
ORD-003971,2026-08-26 09:11:31.155,SOLUSDT,SELL,MARKET,139.76,1.408,FILLED
ORD-003972,2026-08-26 09:11:31.220,BTCUSDT,BUY,MARKET,59920.39,2.472,FILLED
ORD-003973,2026-08-26 09:11:31.425,SOLUSDT,BUY,MARKET,140.0,0.425,FILLED
ORD-003974,2026-08-26 09:11:31.668,ETHUSDT,SELL,MARKET,2998.78,2.363,FILLED
ORD-003975,2026-08-26 09:11:31.865,ETHUSDT,SELL,MARKET,2998.21,2.158,FILLED
ORD-003976,2026-08-26 09:11:32.051,SOLUSDT,BUY,MARKET,140.14,1.596,FILLED
ORD-003977,2026-08-26 09:11:32.309,ETHUSDT,BUY,MARKET,2998.85,0.937,FILLED
ORD-003978,2026-08-26 09:11:32.520,ETHUSDT,SELL,MARKET,3000.3,0.756,FILLED
ORD-003979,2026-08-26 09:11:32.724,SOLUSDT,BUY,MARKET,140.08,1.436,FILLED
ORD-003980,2026-08-26 09:11:32.916,ETHUSDT,SELL,MARKET,3004.06,0.317,FILLED
ORD-003981,2026-08-26 09:11:33.055,BTCUSDT,BUY,MARKET,60036.48,0.935,FILLED
ORD-003982,2026-08-26 09:11:33.189,SOLUSDT,BUY,MARKET,139.91,0.779,FILLED
ORD-003983,2026-08-26 09:11:33.333,ETHUSDT,SELL,MARKET,3000.31,2.006,FILLED
ORD-003984,2026-08-26 09:11:33.487,BTCUSDT,BUY,MARKET,60001.12,0.856,FILLED
ORD-003985,2026-08-26 09:11:33.644,ETHUSDT,BUY,MARKET,3001.42,0.346,FILLED
ORD-003986,2026-08-26 09:11:33.808,BTCUSDT,SELL,MARKET,60073.85,0.125,FILLED
ORD-003987,2026-08-26 09:11:33.891,SOLUSDT,BUY,MARKET,140.05,1.075,FILLED
ORD-003988,2026-08-26 09:11:33.947,BTCUSDT,SELL,MARKET,59908.23,1.31,FILLED
ORD-003989,2026-08-26 09:11:34.055,BTCUSDT,SELL,MARKET,59978.95,0.263,FILLED
ORD-003990,2026-08-26 09:11:34.118,SOLUSDT,BUY,MARKET,140.11,0.858,FILLED
ORD-003991,2026-08-26 09:11:34.245,ETHUSDT,SELL,MARKET,2997.92,0.53,FILLED
ORD-003992,2026-08-26 09:11:34.362,BTCUSDT,BUY,MARKET,60000.16,1.162,FILLED
ORD-003993,2026-08-26 09:11:34.436,BTCUSDT,SELL,MARKET,60029.49,0.977,FILLED
ORD-003994,2026-08-26 09:11:34.499,SOLUSDT,SELL,MARKET,140.04,1.222,FILLED
ORD-003995,2026-08-26 09:11:34.713,ETHUSDT,SELL,MARKET,2999.08,0.292,FILLED
ORD-003996,2026-08-26 09:11:34.946,SOLUSDT,SELL,MARKET,140.03,0.821,FILLED
ORD-003997,2026-08-26 09:11:35.056,ETHUSDT,BUY,MARKET,3002.38,0.395,FILLED
ORD-003998,2026-08-26 09:11:35.249,BTCUSDT,SELL,MARKET,59943.74,1.605,FILLED
ORD-003999,2026-08-26 09:11:35.311,ETHUSDT,SELL,MARKET,2995.75,1.748,FILLED
ORD-004000,2026-08-26 09:11:35.566,BTCUSDT,BUY,MARKET,60033.72,2.134,FILLED
ORD-004001,2026-08-26 09:11:35.780,SOLUSDT,BUY,MARKET,139.96,0.114,FILLED
ORD-004002,2026-08-26 09:11:35.891,BTCUSDT,BUY,MARKET,60004.75,1.138,FILLED
ORD-004003,2026-08-26 09:11:36.119,BTCUSDT,BUY,MARKET,60041.71,1.796,FILLED
ORD-004004,2026-08-26 09:11:36.389,ETHUSDT,BUY,MARKET,3002.29,1.457,FILLED
ORD-004005,2026-08-26 09:11:36.473,ETHUSDT,SELL,MARKET,2993.85,1.446,FILLED
ORD-004006,2026-08-26 09:11:36.752,ETHUSDT,BUY,MARKET,2997.61,2.343,FILLED
ORD-004007,2026-08-26 09:11:36.844,ETHUSDT,SELL,MARKET,3000.43,0.548,FILLED
ORD-004008,2026-08-26 09:11:36.951,ETHUSDT,SELL,MARKET,3002.2,1.802,FILLED
ORD-004009,2026-08-26 09:11:37.047,SOLUSDT,SELL,MARKET,140.08,0.672,FILLED
ORD-004010,2026-08-26 09:11:37.254,BTCUSDT,BUY,MARKET,60016.01,0.257,FILLED
ORD-004011,2026-08-26 09:11:37.339,BTCUSDT,BUY,MARKET,60037.48,0.769,FILLED
ORD-004012,2026-08-26 09:11:37.427,BTCUSDT,SELL,MARKET,59935.52,1.518,FILLED
ORD-004013,2026-08-26 09:11:37.697,SOLUSDT,BUY,MARKET,139.96,2.068,FILLED
ORD-004014,2026-08-26 09:11:37.846,BTCUSDT,SELL,MARKET,59921.46,0.404,FILLED
ORD-004015,2026-08-26 09:11:37.913,BTCUSDT,SELL,MARKET,59891.7,1.562,FILLED
ORD-004016,2026-08-26 09:11:38.164,BTCUSDT,BUY,MARKET,60001.35,2.098,FILLED
ORD-004017,2026-08-26 09:11:38.324,ETHUSDT,BUY,MARKET,3001.33,1.956,FILLED
ORD-004018,2026-08-26 09:11:38.429,SOLUSDT,BUY,MARKET,139.78,1.222,FILLED
ORD-004019,2026-08-26 09:11:38.487,BTCUSDT,BUY,MARKET,59974.38,1.78,FILLED
ORD-004020,2026-08-26 09:11:38.742,ETHUSDT,SELL,MARKET,2997.31,0.168,FILLED
