fill_id,order_id,timestamp,expected_price,executed_price,quantity,latency_ms,fee,status,slippage_pct,risk_state
FIL-004496,ORD-004496,2026-08-26 09:13:03.799,2996.26,2997.29,1.29,11,1.5466,SUCCESS,0.0344,NORMAL
FIL-004497,ORD-004497,2026-08-26 09:13:04.010,59968.0,59961.7,0.293,11,7.0275,SUCCESS,0.0105,NORMAL
FIL-004498,ORD-004498,2026-08-26 09:13:04.209,3004.57,3005.44,1.602,38,1.9259,SUCCESS,0.0289,NORMAL
FIL-004499,ORD-004499,2026-08-26 09:13:04.336,60020.76,60019.68,2.265,22,54.3778,SUCCESS,0.0018,NORMAL
FIL-004500,ORD-004500,2026-08-26 09:13:04.564,2992.7,2991.82,1.753,7,2.0979,SUCCESS,0.0293,NORMAL
FIL-004501,ORD-004501,2026-08-26 09:13:04.720,59950.62,59947.86,2.128,31,51.0276,SUCCESS,0.0046,NORMAL
FIL-004502,ORD-004502,2026-08-26 09:13:04.985,3005.57,3005.78,0.329,6,0.3956,SUCCESS,0.0069,NORMAL
FIL-004503,ORD-004503,2026-08-26 09:13:05.143,59972.9,59980.34,0.999,12,23.9681,SUCCESS,0.0124,NORMAL
FIL-004504,ORD-004504,2026-08-26 09:13:05.385,140.18,140.21,0.344,6,0.0193,SUCCESS,0.023,NORMAL
FIL-004505,ORD-004505,2026-08-26 09:13:05.635,3003.06,3003.29,1.327,13,1.5941,SUCCESS,0.0075,NORMAL
FIL-004506,ORD-004506,2026-08-26 09:13:05.700,139.99,139.96,1.591,17,0.0891,SUCCESS,0.0191,NORMAL
FIL-004507,ORD-004507,2026-08-26 09:13:05.952,2999.5,3000.08,0.677,9,0.8124,SUCCESS,0.0195,NORMAL
FIL-004508,ORD-004508,2026-08-26 09:13:06.017,60119.67,60105.42,1.286,15,30.9182,SUCCESS,0.0237,NORMAL
FIL-004509,ORD-004509,2026-08-26 09:13:06.218,2997.57,2996.75,1.577,5,1.8903,SUCCESS,0.0272,NORMAL
FIL-004510,ORD-004510,2026-08-26 09:13:06.453,140.13,140.15,1.725,18,0.0967,SUCCESS,0.0154,NORMAL
FIL-004511,ORD-004511,2026-08-26 09:13:06.746,3001.84,3001.56,2.374,5,2.8503,SUCCESS,0.0092,NORMAL
FIL-004512,ORD-004512,2026-08-26 09:13:06.938,60077.25,60057.91,1.374,9,33.0078,SUCCESS,0.0322,NORMAL
FIL-004513,ORD-004513,2026-08-26 09:13:07.156,139.93,139.95,2.346,35,0.1313,SUCCESS,0.0112,NORMAL
FIL-004514,ORD-004514,2026-08-26 09:13:07.308,3002.99,3003.05,2.058,7,2.4721,SUCCESS,0.0021,NORMAL
FIL-004515,ORD-004515,2026-08-26 09:13:07.559,3001.59,3001.24,1.427,8,1.7131,SUCCESS,0.0118,NORMAL
FIL-004516,ORD-004516,2026-08-26 09:13:07.805,139.79,139.8,1.231,9,0.0688,SUCCESS,0.0068,NORMAL
FIL-004517,ORD-004517,2026-08-26 09:13:07.883,2996.13,2995.23,1.563,29,1.8726,SUCCESS,0.0301,NORMAL
FIL-004518,ORD-004518,2026-08-26 09:13:07.999,140.02,140.0,0.785,7,0.044,SUCCESS,0.0155,NORMAL
FIL-004519,ORD-004519,2026-08-26 09:13:08.112,59933.73,59953.03,1.653,12,39.6409,SUCCESS,0.0322,NORMAL
FIL-004520,ORD-004520,2026-08-26 09:13:08.337,3001.51,3001.29,2.228,21,2.6747,SUCCESS,0.0072,NORMAL
FIL-004521,ORD-004521,2026-08-26 09:13:08.560,140.09,140.1,1.261,7,0.0707,SUCCESS,0.0095,NORMAL
FIL-004522,ORD-004522,2026-08-26 09:13:08.639,140.03,140.03,1.74,9,0.0975,SUCCESS,0.0008,NORMAL
FIL-004523,ORD-004523,2026-08-26 09:13:08.775,139.81,139.79,1.977,6,0.1105,SUCCESS,0.0114,NORMAL
FIL-004524,ORD-004524,2026-08-26 09:13:08.934,59981.2,59963.45,0.368,16,8.8266,SUCCESS,0.0296,NORMAL
FIL-004525,ORD-004525,2026-08-26 09:13:09.193,60082.24,60084.64,1.274,6,30.6191,SUCCESS,0.004,NORMAL
FIL-004526,ORD-004526,2026-08-26 09:13:09.388,139.95,139.96,0.691,27,0.0387,SUCCESS,0.0056,NORMAL
FIL-004527,ORD-004527,2026-08-26 09:13:09.561,60032.64,60025.56,1.144,10,27.4677,SUCCESS,0.0118,NORMAL
FIL-004528,ORD-004528,2026-08-26 09:13:09.735,60032.08,60036.16,1.738,24,41.7371,SUCCESS,0.0068,NORMAL
FIL-004529,ORD-004529,2026-08-26 09:13:09.943,59953.15,59933.61,1.528,23,36.6314,SUCCESS,0.0326,NORMAL
FIL-004530,ORD-004530,2026-08-26 09:13:10.074,140.17,140.23,0.71,14,0.0398,SUCCESS,0.0427,NORMAL
FIL-004531,ORD-004531,2026-08-26 09:13:10.289,60032.46,60049.03,0.414,8,9.9441,SUCCESS,0.0276,NORMAL
FIL-004532,ORD-004532,2026-08-26 09:13:10.393,2999.25,3000.64,0.182,9,0.2184,SUCCESS,0.0465,NORMAL
FIL-004533,ORD-004533,2026-08-26 09:13:10.523,140.05,140.01,0.508,118,0.0285,SUCCESS,0.0281,NORMAL
FIL-004534,ORD-004534,2026-08-26 09:13:10.772,139.75,139.72,0.671,27,0.0375,SUCCESS,0.0225,NORMAL
FIL-004535,ORD-004535,2026-08-26 09:13:10.891,60043.4,60025.57,1.993,12,47.8524,SUCCESS,0.0297,NORMAL
FIL-004536,ORD-004536,2026-08-26 09:13:11.123,2994.91,2994.49,0.265,30,0.3174,SUCCESS,0.0139,NORMAL
FIL-004537,ORD-004537,2026-08-26 09:13:11.184,139.67,139.68,1.312,50,0.0733,SUCCESS,0.0077,NORMAL
FIL-004538,ORD-004538,2026-08-26 09:13:11.252,60107.68,60112.31,1.171,5,28.1566,SUCCESS,0.0077,NORMAL
FIL-004539,ORD-004539,2026-08-26 09:13:11.327,60002.59,59999.65,1.001,26,24.0239,SUCCESS,0.0049,NORMAL
FIL-004541,ORD-004541,2026-08-26 09:13:11.802,59987.72,60113.15,1.855,251,44.604,SUCCESS,0.2091,THROTTLE
FIL-004543,ORD-004543,2026-08-26 09:13:12.165,140.08,140.71,1.872,234,0.1054,SUCCESS,0.4471,EMERGENCY_PAUSE
FIL-004544,ORD-004544,2026-08-26 09:13:12.235,140.06,139.77,0.203,218,0.0113,SUCCESS,0.2053,EMERGENCY_PAUSE
FIL-004545,ORD-004545,2026-08-26 09:13:12.353,2998.12,3010.83,1.196,506,1.4404,SUCCESS,0.424,EMERGENCY_PAUSE
FIL-004546,ORD-004546,2026-08-26 09:13:12.429,140.1,139.61,1.38,252,0.0771,SUCCESS,0.3463,EMERGENCY_PAUSE
FIL-004547,ORD-004547,2026-08-26 09:13:12.671,60018.47,60123.08,0.364,250,8.7539,SUCCESS,0.1743,EMERGENCY_PAUSE
FIL-004548,ORD-004548,2026-08-26 09:13:12.757,59991.3,59854.58,0.972,298,23.2715,SUCCESS,0.2279,EMERGENCY_PAUSE
FIL-004549,ORD-004549,2026-08-26 09:13:12.827,139.9,139.64,0.547,348,0.0306,SUCCESS,0.1845,EMERGENCY_PAUSE
FIL-004550,ORD-004550,2026-08-26 09:13:12.983,59974.2,59863.31,1.913,298,45.8074,SUCCESS,0.1849,EMERGENCY_PAUSE
FIL-004551,ORD-004551,2026-08-26 09:13:13.222,60049.45,60036.66,0.356,14,8.5492,SUCCESS,0.0213,EMERGENCY_PAUSE
FIL-004552,ORD-004552,2026-08-26 09:13:13.278,2999.98,2999.9,0.625,5,0.75,SUCCESS,0.0027,EMERGENCY_PAUSE
FIL-004553,ORD-004553,2026-08-26 09:13:13.544,3004.32,3003.44,0.569,7,0.6836,SUCCESS,0.0294,EMERGENCY_PAUSE
FIL-004554,ORD-004554,2026-08-26 09:13:13.780,139.91,139.87,0.212,15,0.0119,SUCCESS,0.0287,EMERGENCY_PAUSE
FIL-004555,ORD-004555,2026-08-26 09:13:13.903,59990.86,60003.88,1.927,25,46.251,SUCCESS,0.0217,EMERGENCY_PAUSE
FIL-004556,ORD-004556,2026-08-26 09:13:14.179,140.1,140.06,1.99,23,0.1115,SUCCESS,0.0256,EMERGENCY_PAUSE
FIL-004557,ORD-004557,2026-08-26 09:13:14.304,3001.18,3001.36,0.624,7,0.7491,SUCCESS,0.0061,EMERGENCY_PAUSE
FIL-004558,ORD-004558,2026-08-26 09:13:14.529,140.06,140.13,1.97,6,0.1104,SUCCESS,0.0494,EMERGENCY_PAUSE
FIL-004559,ORD-004559,2026-08-26 09:13:14.709,3000.82,3001.62,0.545,27,0.6544,SUCCESS,0.0265,THROTTLE
FIL-004560,ORD-004560,2026-08-26 09:13:14.812,60057.97,60081.69,1.869,13,44.9171,SUCCESS,0.0395,WARNING
FIL-004561,ORD-004561,2026-08-26 09:13:14.958,2997.65,2997.57,1.032,11,1.2374,SUCCESS,0.0028,NORMAL
FIL-004562,ORD-004562,2026-08-26 09:13:15.063,139.72,139.69,2.325,5,0.1299,SUCCESS,0.0218,NORMAL
FIL-004563,ORD-004563,2026-08-26 09:13:15.287,3003.99,3005.61,0.628,5,0.755,SUCCESS,0.054,NORMAL
FIL-004564,ORD-004564,2026-08-26 09:13:15.532,139.91,139.96,2.123,21,0.1189,SUCCESS,0.0358,NORMAL
FIL-004565,ORD-004565,2026-08-26 09:13:15.824,2998.21,2998.41,2.392,22,2.8689,SUCCESS,0.0068,NORMAL
FIL-004566,ORD-004566,2026-08-26 09:13:15.972,140.01,140.01,2.344,20,0.1313,SUCCESS,0.003,NORMAL
FIL-004567,ORD-004567,2026-08-26 09:13:16.118,2996.32,2996.32,0.734,22,0.8797,SUCCESS,0.0,NORMAL
FIL-004568,ORD-004568,2026-08-26 09:13:16.200,140.03,140.08,1.184,10,0.0663,SUCCESS,0.0372,NORMAL
FIL-004569,ORD-004569,2026-08-26 09:13:16.272,140.13,140.14,0.562,9,0.0315,SUCCESS,0.0067,NORMAL
FIL-004570,ORD-004570,2026-08-26 09:13:16.424,139.74,139.77,2.473,19,0.1383,SUCCESS,0.0186,NORMAL
FIL-004571,ORD-004571,2026-08-26 09:13:16.608,140.04,140.07,1.725,12,0.0966,SUCCESS,0.0221,NORMAL
FIL-004572,ORD-004572,2026-08-26 09:13:16.815,140.08,140.03,0.784,5,0.0439,SUCCESS,0.0345,NORMAL
FIL-004573,ORD-004573,2026-08-26 09:13:16.990,3004.15,3004.35,0.424,9,0.5095,SUCCESS,0.0066,NORMAL
FIL-004574,ORD-004574,2026-08-26 09:13:17.146,60052.36,60055.72,1.997,26,47.9725,SUCCESS,0.0056,NORMAL
FIL-004575,ORD-004575,2026-08-26 09:13:17.436,2996.64,2997.46,0.345,6,0.4136,SUCCESS,0.0273,NORMAL
FIL-004576,ORD-004576,2026-08-26 09:13:17.704,60020.8,60005.31,2.022,5,48.5323,SUCCESS,0.0258,NORMAL
FIL-004577,ORD-004577,2026-08-26 09:13:17.805,139.96,139.95,2.484,16,0.1391,SUCCESS,0.0045,NORMAL
FIL-004578,ORD-004578,2026-08-26 09:13:17.945,60062.51,60094.34,0.98,8,23.557,SUCCESS,0.053,NORMAL
FIL-004579,ORD-004579,2026-08-26 09:13:18.147,2997.97,2998.12,0.348,8,0.4173,SUCCESS,0.005,NORMAL
FIL-004580,ORD-004580,2026-08-26 09:13:18.219,3001.68,3001.24,1.317,17,1.5811,SUCCESS,0.0147,NORMAL
FIL-004581,ORD-004581,2026-08-26 09:13:18.417,140.05,140.05,1.516,8,0.0849,SUCCESS,0.0029,NORMAL
FIL-004582,ORD-004582,2026-08-26 09:13:18.479,140.24,140.26,0.5,11,0.0281,SUCCESS,0.014,NORMAL
FIL-004583,ORD-004583,2026-08-26 09:13:18.655,59958.48,59966.81,0.284,10,6.8122,SUCCESS,0.0139,NORMAL
FIL-004584,ORD-004584,2026-08-26 09:13:18.761,2996.09,2996.27,0.376,24,0.4506,SUCCESS,0.0061,NORMAL
FIL-004585,ORD-004585,2026-08-26 09:13:18.830,139.95,139.95,2.11,10,0.1181,SUCCESS,0.0001,NORMAL
FIL-004586,ORD-004586,2026-08-26 09:13:18.959,2999.65,2999.31,2.135,8,2.5614,SUCCESS,0.0112,NORMAL
FIL-004587,ORD-004587,2026-08-26 09:13:19.200,139.79,139.87,1.543,11,0.0863,SUCCESS,0.0537,NORMAL
FIL-004588,ORD-004588,2026-08-26 09:13:19.427,2998.45,2998.32,0.64,5,0.7676,SUCCESS,0.0043,NORMAL
FIL-004589,ORD-004589,2026-08-26 09:13:19.689,3004.88,3005.64,1.416,10,1.7024,SUCCESS,0.0254,NORMAL
FIL-004590,ORD-004590,2026-08-26 09:13:19.893,60076.14,60093.98,1.858,37,44.6618,SUCCESS,0.0297,NORMAL
FIL-004591,ORD-004591,2026-08-26 09:13:20.030,140.06,140.11,2.407,6,0.1349,SUCCESS,0.0375,NORMAL
FIL-004592,ORD-004592,2026-08-26 09:13:20.269,59937.62,59930.97,1.54,14,36.9175,SUCCESS,0.0111,NORMAL
FIL-004593,ORD-004593,2026-08-26 09:13:20.534,59979.79,59975.41,1.61,20,38.6242,SUCCESS,0.0073,NORMAL
FIL-004594,ORD-004594,2026-08-26 09:13:20.611,2998.4,2997.6,2.271,6,2.723,SUCCESS,0.0266,NORMAL
FIL-004595,ORD-004595,2026-08-26 09:13:20.839,140.05,140.1,0.19,32,0.0106,SUCCESS,0.0371,NORMAL
FIL-004596,ORD-004596,2026-08-26 09:13:20.914,140.09,140.08,0.959,31,0.0537,SUCCESS,0.0099,NORMAL
FIL-004597,ORD-004597,2026-08-26 09:13:21.162,60036.04,60028.54,1.035,9,24.8518,SUCCESS,0.0125,NORMAL
FIL-004598,ORD-004598,2026-08-26 09:13:21.314,59979.39,59983.83,1.229,15,29.4881,SUCCESS,0.0074,NORMAL
FIL-004599,ORD-004599,2026-08-26 09:13:21.473,140.12,140.09,1.661,6,0.0931,SUCCESS,0.0249,NORMAL
FIL-004600,ORD-004600,2026-08-26 09:13:21.557,139.81,139.8,1.392,18,0.0778,SUCCESS,0.0056,NORMAL
FIL-004601,ORD-004601,2026-08-26 09:13:21.763,139.88,139.87,2.465,27,0.1379,SUCCESS,0.0096,NORMAL
FIL-004602,ORD-004602,2026-08-26 09:13:22.041,139.95,139.96,1.627,13,0.0911,SUCCESS,0.0093,NORMAL
FIL-004603,ORD-004603,2026-08-26 09:13:22.193,59902.47,59889.89,0.323,14,7.7378,SUCCESS,0.021,NORMAL
FIL-004604,ORD-004604,2026-08-26 09:13:22.363,139.83,139.85,2.411,5,0.1349,SUCCESS,0.0133,NORMAL
FIL-004605,ORD-004605,2026-08-26 09:13:22.535,60023.14,59991.87,0.427,12,10.2466,SUCCESS,0.0521,NORMAL
FIL-004606,ORD-004606,2026-08-26 09:13:22.631,139.73,139.74,1.795,7,0.1003,SUCCESS,0.0106,NORMAL
FIL-004607,ORD-004607,2026-08-26 09:13:22.922,2997.98,2998.67,1.864,18,2.2358,SUCCESS,0.0231,NORMAL
FIL-004608,ORD-004608,2026-08-26 09:13:23.156,3000.81,3001.82,2.001,37,2.4027,SUCCESS,0.0336,NORMAL
FIL-004609,ORD-004609,2026-08-26 09:13:23.266,60006.02,60006.68,0.544,28,13.0575,SUCCESS,0.0011,NORMAL
FIL-004610,ORD-004610,2026-08-26 09:13:23.341,2994.92,2994.24,2.24,11,2.6828,SUCCESS,0.0226,NORMAL
FIL-004611,ORD-004611,2026-08-26 09:13:23.532,140.09,140.07,1.926,5,0.1079,SUCCESS,0.0165,NORMAL
FIL-004612,ORD-004612,2026-08-26 09:13:23.653,2999.67,2999.68,0.478,8,0.5735,SUCCESS,0.0003,NORMAL
FIL-004613,ORD-004613,2026-08-26 09:13:23.792,59942.46,59939.76,1.154,7,27.6682,SUCCESS,0.0045,NORMAL
FIL-004614,ORD-004614,2026-08-26 09:13:23.858,139.96,139.96,1.122,8,0.0628,SUCCESS,0.0014,NORMAL
FIL-004615,ORD-004615,2026-08-26 09:13:23.980,2999.01,2998.61,2.026,26,2.4301,SUCCESS,0.0134,NORMAL
FIL-004616,ORD-004616,2026-08-26 09:13:24.210,59902.0,59900.86,1.394,15,33.4007,SUCCESS,0.0019,NORMAL
FIL-004617,ORD-004617,2026-08-26 09:13:24.294,60037.42,60050.69,2.094,31,50.2985,SUCCESS,0.0221,NORMAL
FIL-004618,ORD-004618,2026-08-26 09:13:24.474,2998.92,2998.64,1.597,30,1.9155,SUCCESS,0.0092,NORMAL
FIL-004619,ORD-004619,2026-08-26 09:13:24.542,59994.48,59988.6,2.072,9,49.7186,SUCCESS,0.0098,NORMAL
FIL-004620,ORD-004620,2026-08-26 09:13:24.783,59982.31,59986.93,0.741,9,17.7801,SUCCESS,0.0077,NORMAL
FIL-004621,ORD-004621,2026-08-26 09:13:24.930,139.95,139.96,0.68,10,0.0381,SUCCESS,0.0083,NORMAL
FIL-004622,ORD-004622,2026-08-26 09:13:25.133,139.91,139.9,2.498,30,0.1398,SUCCESS,0.0042,NORMAL
FIL-004623,ORD-004623,2026-08-26 09:13:25.206,59905.67,59905.97,1.389,15,33.2838,SUCCESS,0.0005,NORMAL
FIL-004624,ORD-004624,2026-08-26 09:13:25.456,139.93,139.93,2.075,14,0.1161,SUCCESS,0.0028,NORMAL
FIL-004625,ORD-004625,2026-08-26 09:13:25.584,60051.54,60058.87,1.98,13,47.5666,SUCCESS,0.0122,NORMAL
FIL-004626,ORD-004626,2026-08-26 09:13:25.730,59973.96,59970.66,0.806,9,19.3345,SUCCESS,0.0055,NORMAL
FIL-004627,ORD-004627,2026-08-26 09:13:25.831,3001.34,3001.41,1.084,22,1.3014,SUCCESS,0.0022,NORMAL
FIL-004628,ORD-004628,2026-08-26 09:13:25.907,3009.08,3009.5,1.234,5,1.4855,SUCCESS,0.0141,NORMAL
FIL-004629,ORD-004629,2026-08-26 09:13:26.086,140.19,140.17,1.856,15,0.1041,SUCCESS,0.0154,NORMAL
FIL-004630,ORD-004630,2026-08-26 09:13:26.279,3002.29,3001.86,0.698,10,0.8381,SUCCESS,0.0142,NORMAL
FIL-004631,ORD-004631,2026-08-26 09:13:26.416,59944.63,59903.03,1.431,10,34.2885,SUCCESS,0.0694,NORMAL
FIL-004632,ORD-004632,2026-08-26 09:13:26.613,60030.64,60020.43,2.099,5,50.3932,SUCCESS,0.017,NORMAL
FIL-004633,ORD-004633,2026-08-26 09:13:26.902,3000.36,3001.11,1.621,19,1.9459,SUCCESS,0.0251,NORMAL
FIL-004634,ORD-004634,2026-08-26 09:13:27.167,139.98,139.93,2.311,26,0.1294,SUCCESS,0.0331,NORMAL
FIL-004635,ORD-004635,2026-08-26 09:13:27.440,139.96,139.96,2.27,17,0.1271,SUCCESS,0.0031,NORMAL
FIL-004636,ORD-004636,2026-08-26 09:13:27.710,3000.86,2999.25,0.331,9,0.3971,SUCCESS,0.0537,NORMAL
FIL-004637,ORD-004637,2026-08-26 09:13:27.900,3000.36,2999.06,0.399,16,0.4786,SUCCESS,0.0434,NORMAL
FIL-004638,ORD-004638,2026-08-26 09:13:28.037,140.07,140.08,2.016,15,0.113,SUCCESS,0.0081,NORMAL
FIL-004639,ORD-004639,2026-08-26 09:13:28.157,3005.33,3005.97,0.609,21,0.7323,SUCCESS,0.0212,NORMAL
FIL-004640,ORD-004640,2026-08-26 09:13:28.322,2999.25,2998.64,1.141,5,1.3686,SUCCESS,0.0204,NORMAL
FIL-004641,ORD-004641,2026-08-26 09:13:28.551,139.66,139.63,0.356,5,0.0199,SUCCESS,0.0186,NORMAL
FIL-004642,ORD-004642,2026-08-26 09:13:28.614,139.86,139.89,1.14,60,0.0638,SUCCESS,0.0222,NORMAL
FIL-004643,ORD-004643,2026-08-26 09:13:28.910,60007.19,59995.97,0.294,57,7.0555,SUCCESS,0.0187,NORMAL
FIL-004644,ORD-004644,2026-08-26 09:13:29.074,59993.32,59981.2,2.338,19,56.0944,SUCCESS,0.0202,NORMAL
FIL-004645,ORD-004645,2026-08-26 09:13:29.310,59985.25,59979.67,1.105,24,26.511,SUCCESS,0.0093,NORMAL
FIL-004646,ORD-004646,2026-08-26 09:13:29.468,3006.0,3006.33,1.847,21,2.2211,SUCCESS,0.011,NORMAL
FIL-004647,ORD-004647,2026-08-26 09:13:29.745,60038.78,60040.46,0.726,12,17.4357,SUCCESS,0.0028,NORMAL
FIL-004648,ORD-004648,2026-08-26 09:13:29.889,140.07,140.07,2.427,11,0.136,SUCCESS,0.0034,NORMAL
FIL-004649,ORD-004649,2026-08-26 09:13:30.176,140.03,139.97,2.219,10,0.1242,SUCCESS,0.0422,NORMAL
FIL-004650,ORD-004650,2026-08-26 09:13:30.330,3000.75,2999.68,0.904,10,1.0847,SUCCESS,0.0357,NORMAL
FIL-004651,ORD-004651,2026-08-26 09:13:30.562,3004.38,3004.9,0.426,35,0.512,SUCCESS,0.0173,NORMAL
FIL-004652,ORD-004652,2026-08-26 09:13:30.732,140.02,140.0,1.143,22,0.064,SUCCESS,0.013,NORMAL
FIL-004653,ORD-004653,2026-08-26 09:13:31.027,140.03,140.09,0.398,16,0.0223,SUCCESS,0.0423,NORMAL
FIL-004654,ORD-004654,2026-08-26 09:13:31.138,60043.95,60055.72,1.738,22,41.7507,SUCCESS,0.0196,NORMAL
FIL-004655,ORD-004655,2026-08-26 09:13:31.232,139.93,139.92,1.127,10,0.0631,SUCCESS,0.0089,NORMAL
FIL-004656,ORD-004656,2026-08-26 09:13:31.476,2999.3,2999.04,1.61,18,1.9314,SUCCESS,0.0087,NORMAL
FIL-004657,ORD-004657,2026-08-26 09:13:31.669,60024.13,60010.68,1.077,45,25.8526,SUCCESS,0.0224,NORMAL
FIL-004658,ORD-004658,2026-08-26 09:13:31.903,59960.75,59957.57,0.63,5,15.1093,SUCCESS,0.0053,NORMAL
FIL-004659,ORD-004659,2026-08-26 09:13:32.093,59910.88,59921.12,0.439,8,10.5221,SUCCESS,0.0171,NORMAL
FIL-004661,ORD-004661,2026-08-26 09:13:32.462,140.16,139.65,1.203,439,0.0672,SUCCESS,0.3624,THROTTLE
FIL-004663,ORD-004663,2026-08-26 09:13:32.823,60002.53,59799.3,0.72,472,17.2222,SUCCESS,0.3387,EMERGENCY_PAUSE
FIL-004665,ORD-004665,2026-08-26 09:13:33.249,139.95,139.43,0.215,350,0.012,SUCCESS,0.3728,EMERGENCY_PAUSE
FIL-004667,ORD-004667,2026-08-26 09:13:33.684,59852.22,59665.78,1.772,439,42.2911,SUCCESS,0.3115,EMERGENCY_PAUSE
FIL-004668,ORD-004668,2026-08-26 09:13:33.803,140.0,139.58,1.956,184,0.1092,SUCCESS,0.2987,EMERGENCY_PAUSE
FIL-004670,ORD-004670,2026-08-26 09:13:34.193,59974.16,59726.17,2.186,580,52.2246,SUCCESS,0.4135,EMERGENCY_PAUSE
FIL-004671,ORD-004671,2026-08-26 09:13:34.249,59872.31,59870.33,1.241,5,29.7196,SUCCESS,0.0033,EMERGENCY_PAUSE
FIL-004672,ORD-004672,2026-08-26 09:13:34.389,2996.95,2997.14,1.111,8,1.3319,SUCCESS,0.0063,EMERGENCY_PAUSE
FIL-004673,ORD-004673,2026-08-26 09:13:34.458,60024.33,60010.7,0.815,9,19.5635,SUCCESS,0.0227,EMERGENCY_PAUSE
FIL-004674,ORD-004674,2026-08-26 09:13:34.667,2998.17,2998.1,0.599,18,0.7183,SUCCESS,0.0024,EMERGENCY_PAUSE
FIL-004675,ORD-004675,2026-08-26 09:13:34.934,139.82,139.86,0.212,13,0.0119,SUCCESS,0.0299,EMERGENCY_PAUSE
FIL-004676,ORD-004676,2026-08-26 09:13:35.113,3000.52,3000.75,0.957,10,1.1487,SUCCESS,0.0075,EMERGENCY_PAUSE
FIL-004677,ORD-004677,2026-08-26 09:13:35.297,60058.04,60083.68,0.924,21,22.2069,SUCCESS,0.0427,EMERGENCY_PAUSE
FIL-004678,ORD-004678,2026-08-26 09:13:35.398,2997.03,2996.51,0.533,17,0.6389,SUCCESS,0.0172,EMERGENCY_PAUSE
FIL-004679,ORD-004679,2026-08-26 09:13:35.622,139.98,139.99,0.177,31,0.0099,SUCCESS,0.0095,THROTTLE
FIL-004680,ORD-004680,2026-08-26 09:13:35.890,140.09,140.12,1.219,6,0.0683,SUCCESS,0.0238,WARNING
FIL-004681,ORD-004681,2026-08-26 09:13:36.089,140.15,140.22,2.056,10,0.1153,SUCCESS,0.0496,NORMAL
FIL-004682,ORD-004682,2026-08-26 09:13:36.334,140.23,140.2,1.54,9,0.0864,SUCCESS,0.0191,NORMAL
FIL-004683,ORD-004683,2026-08-26 09:13:36.410,140.28,140.27,0.308,9,0.0173,SUCCESS,0.0089,NORMAL
FIL-004684,ORD-004684,2026-08-26 09:13:36.697,139.98,139.9,1.175,7,0.0658,SUCCESS,0.0555,NORMAL
FIL-004685,ORD-004685,2026-08-26 09:13:36.861,3002.52,3002.03,0.835,16,1.0027,SUCCESS,0.0162,NORMAL
FIL-004686,ORD-004686,2026-08-26 09:13:37.035,2994.72,2995.2,1.08,26,1.2939,SUCCESS,0.0161,NORMAL
FIL-004687,ORD-004687,2026-08-26 09:13:37.187,140.01,140.01,1.501,11,0.0841,SUCCESS,0.0012,NORMAL
FIL-004688,ORD-004688,2026-08-26 09:13:37.426,140.01,139.98,1.574,17,0.0881,SUCCESS,0.0187,NORMAL
FIL-004689,ORD-004689,2026-08-26 09:13:37.571,3006.87,3007.26,1.541,14,1.8537,SUCCESS,0.0131,NORMAL
FIL-004690,ORD-004690,2026-08-26 09:13:37.680,59996.97,60011.85,0.658,33,15.7951,SUCCESS,0.0248,NORMAL
FIL-004691,ORD-004691,2026-08-26 09:13:37.803,59982.06,59989.8,1.115,6,26.7555,SUCCESS,0.0129,NORMAL
FIL-004692,ORD-004692,2026-08-26 09:13:37.989,60061.32,60041.38,0.681,33,16.3553,SUCCESS,0.0332,NORMAL
FIL-004693,ORD-004693,2026-08-26 09:13:38.056,3004.39,3005.78,0.232,14,0.2789,SUCCESS,0.0463,NORMAL
FIL-004694,ORD-004694,2026-08-26 09:13:38.184,60025.38,60046.99,0.84,5,20.1758,SUCCESS,0.036,NORMAL
FIL-004695,ORD-004695,2026-08-26 09:13:38.350,3002.24,3002.38,0.317,23,0.3807,SUCCESS,0.0046,NORMAL
FIL-004696,ORD-004696,2026-08-26 09:13:38.611,140.09,140.08,2.175,49,0.1219,SUCCESS,0.0069,NORMAL
FIL-004697,ORD-004697,2026-08-26 09:13:38.665,60025.13,60033.41,0.777,19,18.6584,SUCCESS,0.0138,NORMAL
FIL-004698,ORD-004698,2026-08-26 09:13:38.880,140.0,140.06,1.311,6,0.0734,SUCCESS,0.0457,NORMAL
FIL-004699,ORD-004699,2026-08-26 09:13:39.109,59988.77,59984.03,1.895,9,45.4679,SUCCESS,0.0079,NORMAL
FIL-004700,ORD-004700,2026-08-26 09:13:39.236,3000.76,3000.68,1.293,20,1.552,SUCCESS,0.0026,NORMAL
FIL-004701,ORD-004701,2026-08-26 09:13:39.415,60062.77,60064.15,0.98,9,23.5451,SUCCESS,0.0023,NORMAL
FIL-004702,ORD-004702,2026-08-26 09:13:39.533,140.01,140.02,0.997,39,0.0558,SUCCESS,0.0095,NORMAL
FIL-004703,ORD-004703,2026-08-26 09:13:39.742,3002.63,3002.35,0.604,20,0.7254,SUCCESS,0.0092,NORMAL
FIL-004704,ORD-004704,2026-08-26 09:13:39.946,140.01,139.95,1.274,37,0.0713,SUCCESS,0.0437,NORMAL
FIL-004705,ORD-004705,2026-08-26 09:13:40.143,2998.67,2998.02,0.239,13,0.2866,SUCCESS,0.0218,NORMAL
FIL-004706,ORD-004706,2026-08-26 09:13:40.427,140.11,140.06,2.436,7,0.1365,SUCCESS,0.0351,NORMAL
